cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	mapping_version	metabolite_effect	metabolite_p	metabolite_q	metabolite_n	metabolite_source_run	association_rho	association_p	association_q	association_n	association_source_run	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_source_run	sc_source_run	metabolite_evidence	patient_association_evidence	RNA_background	cell_background	data_limitations	next_action	status	reason	metabolite_name	mapping_status	association_available_rho	association_available_p	association_available_q	association_available_n	historical_RNA_Wilcoxon_p	historical_RNA_Wilcoxon_q	historical_RNA_source_run
PDAC	CAMP_PDAC_GSE62452	59682ad5cfc6f4d2	KEGG:C00026	UniProtKB:Q6ZMT4	KDM7A	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.2467077196551137	0.2862	0.7209593023255814	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.2517482517482518	0.4281	0.9325490445859873	12	0.009765625	0.0577352335164835	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	9d8b35c311d69fc5	KEGG:C00026	UniProtKB:Q8N371	KDM8	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.292063456416221	0.1971	0.6312612612612613	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.1538461538461538	0.6456	0.9857459627329194	12	0.0830078125	0.1860758463541666	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	6dbfe6f494e09145	KEGG:C00026	UniProtKB:Q6YP21	KYAT3	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1216358394956967	0.5956	0.8473983739837398	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	0.1538461538461538	0.6383	0.9857459627329194	12	0.6376953125	0.7393967200969828	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	56e348072d5a3e06	KEGG:C00026	UniProtKB:Q86X76	NIT1	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.3346703606463521	0.1386	0.5284239130434782	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.2657342657342658	0.399	0.9325490445859873	12	0.4130859375	0.5368121603260869	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	7189a1c00be48c72	KEGG:C00026	UniProtKB:Q02218	OGDH	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.1072044687080717	0.6421	0.8594007490636704	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.2657342657342658	0.4114	0.9325490445859873	12	0.0830078125	0.1860758463541666	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	32f02e91eb3eb96f	KEGG:C00026	UniProtKB:Q9ULD0	OGDHL	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.0054976650619523	0.9817	0.9903591954022988	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.1048951048951049	0.744	0.9857459627329194	12	0.123046875	0.239852241847826	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	a695e1dbf72bbbb0	KEGG:C00026	UniProtKB:Q8N543	OGFOD1	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.042606904230131	0.8545	0.9404874213836477	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.1818181818181818	0.5737	0.9793330049261085	12	0.0830078125	0.1860758463541666	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	3c8b182a796fdb82	KEGG:C00026	UniProtKB:Q32P28	P3H1	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1161381744337443	0.6111	0.8594007490636704	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	0.2237762237762237	0.4906	0.9485186440677966	12	0.013671875	0.0687426985981308	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	612a7162ed8c495a	KEGG:C00026	UniProtKB:Q8IVL5	P3H2	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.2192193943453518	0.3328	0.7209593023255814	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	0.2727272727272727	0.3909	0.9325490445859873	12	0.009765625	0.0577352335164835	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	3877fd3c81fbbb3d	KEGG:C00026	UniProtKB:Q8IVL6	P3H3	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.0790289352655656	0.722	0.8764532871972319	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.0979020979020979	0.7738	0.9857459627329194	12	0.46484375	0.5815952034883721	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	9c13080bcb5b6c50	KEGG:C00026	UniProtKB:P13674	P4HA1	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.2116601048851672	0.3478	0.7209593023255814	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.1328671328671329	0.6842	0.9857459627329194	12	0.0029296875	0.047762784090909	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	3797b31c9d4bb34e	KEGG:C00026	UniProtKB:O15460	P4HA2	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.3387936094428164	0.1322	0.5198876404494382	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.2307692307692307	0.4657	0.9485186440677966	12	0.9658203125	0.989735863095238	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	77877958db772c61	KEGG:C00026	UniProtKB:Q7Z4N8	P4HA3	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.1099533012390479	0.6315	0.8594007490636704	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	0.2237762237762237	0.4837	0.9485186440677966	12	0.0673828125	0.170196963028169	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	b6c5c4975c7ae8fe	KEGG:C00026	UniProtKB:Q9NXG6	P4HTM	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.1401904590797861	0.5463	0.8206223175965666	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.1958041958041958	0.5429	0.9645108808290155	12	0.8984375	0.944061279296875	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	32303f79a4469eb9	KEGG:C00026	UniProtKB:O75151	PHF2	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1800485307789409	0.426	0.7554878048780488	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.0559440559440559	0.8678	0.9857459627329194	12	0.7001953125	0.7947364517405063	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	a82553b313b08fed	KEGG:C00026	UniProtKB:Q9UPP1	PHF8	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.2274658919382803	0.3128	0.7209593023255814	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.0489510489510489	0.8836	0.9857459627329194	12	0.7001953125	0.7947364517405063	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	56516a727655bdf6	KEGG:C00026	UniProtKB:Q02809	PLOD1	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.0776545190000776	0.7398	0.8843412162162162	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	0.0069930069930069	0.9911	0.9971311764705881	12	0.0244140625	0.0931543661347517	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	7c1dab65b873b153	KEGG:C00026	UniProtKB:O00469	PLOD2	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.3738412242127629	0.0954	0.4573972602739726	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	0.0559440559440559	0.877	0.9857459627329194	12	0.0068359375	0.0517990757042253	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	f815a062047d5a2c	KEGG:C00026	UniProtKB:O60568	PLOD3	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.1264462964249051	0.5788	0.8386983471074381	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	0.0699300699300699	0.8362	0.9857459627329194	12	0.1748046875	0.2920649747670807	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	9074e1d14160e098	KEGG:C00026	UniProtKB:P54725	RAD23A	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	0.1559962461328992	0.5	0.789391891891892	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	0.0769230769230769	0.8163	0.9857459627329194	12	0.0537109375	0.1505025227864583	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	c30d609601edaa61	KEGG:C00026	UniProtKB:P54727	RAD23B	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.1999775666285184	0.3802	0.7317486338797814	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.4545454545454546	0.1403	0.8272862068965519	12	0.1015625	0.2117853682170542	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	342b24ad6d8c016b	KEGG:C00026	UniProtKB:Q9H6W3	RIOX1	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.4618038652040012	0.035	0.27840909090909094	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOMINAL_EXPLORATORY	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.2027972027972028	0.5275	0.9645108808290155	12	0.6376953125	0.7393967200969828	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	a5d793139929cb6f	KEGG:C00026	UniProtKB:Q8IUF8	RIOX2	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.3223006142569592	0.1571	0.5628282828282829	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.1678321678321678	0.604	0.9857459627329194	12	0.123046875	0.239852241847826	20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	1a43845cae5044ca	KEGG:C00026	UniProtKB:Q5VWQ0	RSBN1	PDAC_paired51_mapping_v2	0.8541582312671454	0.03125	0.25783203125	11	20260922T112500Z_sop_v3_discovery	-0.2480821359206018	0.2814	0.7209593023255814	21	20260922T112700Z_sop_v3_patient	NA	NA	NA	NA	20260922T112700Z_sop_v3_patient	20260922T112800Z_sop_v3_source	NOMINAL_EXPLORATORY	NOT_SUPPORTED_THIS_TEST	ACCESS_BLOCKED_PAIRED_T_PENDING	ACCESS_BLOCKED_CELLWISE_SOURCE_PENDING	same_cohort_postselection;aliquot_level_unverified;conditional_relations_separate;new_RNA_and_SC_pending	Complete SOP paired RNA and cell-source background;no significance gate	PARTIAL	Reused patient association;new q;RNA/sc not filled from incompatible historical methods	alpha-ketoglutarate	CONDITIONAL	-0.2727272727272727	0.3934	0.9325490445859873	12	0.1748046875	0.2920649747670807	20260922T053500Z_internal_paired51_v2
