mode	group	bin_id	mean_log2_ratio	n_donors
reference_split	Myeloid | mDC_regs | adj_benign	chr21:0	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr21:1	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr21:2	0.0012731903690094	1
reference_split	Myeloid | mDC_regs | adj_benign	chr21:3	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr21:4	0.006313474334451095	6
reference_split	Myeloid | mDC_regs | adj_benign	chr22:1	0.00121277634942485	4
reference_split	Myeloid | mDC_regs | adj_benign	chr22:2	0.005037013308940322	6
reference_split	Myeloid | mDC_regs | adj_benign	chr22:3	0.00152610341258755	6
reference_split	Myeloid | mDC_regs | adj_benign	chr22:4	0.003301762998252317	6
reference_split	Myeloid | mDC_regs | adj_benign	chr22:5	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr2:0	-0.012724871507326221	5
reference_split	Myeloid | mDC_regs | adj_benign	chr2:1	-0.00908319479117545	4
reference_split	Myeloid | mDC_regs | adj_benign	chr2:10	-0.019811123306155632	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:11	-0.0017599700489181497	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:12	-0.004208105981315644	3
reference_split	Myeloid | mDC_regs | adj_benign	chr2:13	-0.0043691450055172	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:14	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr2:15	-0.00476238744952668	5
reference_split	Myeloid | mDC_regs | adj_benign	chr2:16	0.005019296122750159	5
reference_split	Myeloid | mDC_regs | adj_benign	chr2:17	-0.004107680201033261	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:18	-0.023224916845641475	4
reference_split	Myeloid | mDC_regs | adj_benign	chr2:19	-0.038690830553747474	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:2	-0.011216942393076615	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:20	-0.020177499008888215	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:21	-0.01742266181466834	5
reference_split	Myeloid | mDC_regs | adj_benign	chr2:22	-0.100618313526457	1
reference_split	Myeloid | mDC_regs | adj_benign	chr2:23	-0.06555916251670567	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:24	-0.01995963628402455	5
reference_split	Myeloid | mDC_regs | adj_benign	chr2:3	-0.05832943482447137	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:4	-0.01847743575107302	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:5	0.001335031111915775	4
reference_split	Myeloid | mDC_regs | adj_benign	chr2:6	0.017966836777862403	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:7	0.007719913441791133	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:8	-0.012800380141258116	6
reference_split	Myeloid | mDC_regs | adj_benign	chr2:9	-0.023886660818060117	5
reference_split	Myeloid | mDC_regs | adj_benign	chr3:0	0.010719938347886666	5
reference_split	Myeloid | mDC_regs | adj_benign	chr3:1	0.004138623462380705	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:10	-0.02812538210849028	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:11	-0.01282651543752438	5
reference_split	Myeloid | mDC_regs | adj_benign	chr3:12	0.005151129221763323	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:13	0.002863195247220447	5
reference_split	Myeloid | mDC_regs | adj_benign	chr3:14	-0.0024198243292908998	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:15	-0.0196643959233417	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:16	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr3:17	-0.010741377005586	5
reference_split	Myeloid | mDC_regs | adj_benign	chr3:18	0.005000420339196451	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:19	0.0038453129690065274	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:2	-0.0014830355772627332	3
reference_split	Myeloid | mDC_regs | adj_benign	chr3:3	-0.009381630794676367	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:4	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:5	-0.009912487940537	6
reference_split	Myeloid | mDC_regs | adj_benign	chr3:6	0.0012243334755417	3
reference_split	Myeloid | mDC_regs | adj_benign	chr3:7	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr3:8	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr3:9	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr4:0	0.004189748747339828	6
reference_split	Myeloid | mDC_regs | adj_benign	chr4:1	0.001335031111915775	4
reference_split	Myeloid | mDC_regs | adj_benign	chr4:10	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr4:11	0.001335031111915775	4
reference_split	Myeloid | mDC_regs | adj_benign	chr4:12	0.001335031111915775	4
reference_split	Myeloid | mDC_regs | adj_benign	chr4:13	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr4:14	0.00121277634942485	4
reference_split	Myeloid | mDC_regs | adj_benign	chr4:15	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr4:16	0.00121277634942485	4
reference_split	Myeloid | mDC_regs | adj_benign	chr4:17	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr4:18	-0.00294295051970004	5
reference_split	Myeloid | mDC_regs | adj_benign	chr4:2	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr4:3	0.001335031111915775	4
reference_split	Myeloid | mDC_regs | adj_benign	chr4:4	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr4:5	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr4:6	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr4:7	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr4:8	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr4:9	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr5:0	0.03194926897779268	5
reference_split	Myeloid | mDC_regs | adj_benign	chr5:1	0.00119085138206245	2
reference_split	Myeloid | mDC_regs | adj_benign	chr5:10	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr5:11	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:12	0.00119085138206245	2
reference_split	Myeloid | mDC_regs | adj_benign	chr5:13	0.015449063607562303	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:14	0.0265567391237173	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:15	0.03347215667444828	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:16	0.009423154292672091	4
reference_split	Myeloid | mDC_regs | adj_benign	chr5:17	0.019152457058830088	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:18	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr5:3	0.026616204596879873	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:4	-0.015347379811844756	4
reference_split	Myeloid | mDC_regs | adj_benign	chr5:5	-0.011257557462354266	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:6	0.0029286854992164523	5
reference_split	Myeloid | mDC_regs | adj_benign	chr5:7	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:8	-0.009156294233793967	6
reference_split	Myeloid | mDC_regs | adj_benign	chr5:9	-0.011781091558999033	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:0	0.07483505241437194	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:1	0.052379707558877275	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:10	0.02208341817058188	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:11	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:12	-0.0010089482152265442	3
reference_split	Myeloid | mDC_regs | adj_benign	chr6:13	-0.018301480434910183	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:14	-0.03768179298316445	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:15	-0.04943200695420024	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:16	-0.0242299711243539	2
reference_split	Myeloid | mDC_regs | adj_benign	chr6:17	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr6:2	0.0325238046486716	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:3	0.18487593108691294	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:4	0.07186235308094466	6
reference_split	Myeloid | mDC_regs | adj_benign	chr6:5	0.07021524393212025	2
reference_split	Myeloid | mDC_regs | adj_benign	chr6:6	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr6:7	0.09673555855451225	5
reference_split	Myeloid | mDC_regs | adj_benign	chr6:8	0.08836219694845984	5
reference_split	Myeloid | mDC_regs | adj_benign	chr6:9	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr7:0	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:1	0.00121277634942485	4
reference_split	Myeloid | mDC_regs | adj_benign	chr7:10	0.00294406520701335	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:11	0.009749098495605634	3
reference_split	Myeloid | mDC_regs | adj_benign	chr7:12	0.00121277634942485	4
reference_split	Myeloid | mDC_regs | adj_benign	chr7:13	0.015109731876829601	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:14	0.02490160508951278	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:15	0.049847310008156544	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:2	-0.0022177568680732556	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:3	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:4	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:5	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr7:6	0.00119085138206245	2
reference_split	Myeloid | mDC_regs | adj_benign	chr7:7	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr7:8	0.00119085138206245	2
reference_split	Myeloid | mDC_regs | adj_benign	chr7:9	0.005589140825665584	6
reference_split	Myeloid | mDC_regs | adj_benign	chr8:0	0.0012731903690094	1
reference_split	Myeloid | mDC_regs | adj_benign	chr8:1	0.013137215049648151	5
reference_split	Myeloid | mDC_regs | adj_benign	chr8:10	-0.021489732424093074	6
reference_split	Myeloid | mDC_regs | adj_benign	chr8:11	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr8:12	-0.006584323892116066	5
reference_split	Myeloid | mDC_regs | adj_benign	chr8:13	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr8:14	0.0029260002062365103	6
reference_split	Myeloid | mDC_regs | adj_benign	chr8:2	0.004293153305166099	6
reference_split	Myeloid | mDC_regs | adj_benign	chr8:3	0.0013214229006088668	6
reference_split	Myeloid | mDC_regs | adj_benign	chr8:4	0.0013036458837474801	5
reference_split	Myeloid | mDC_regs | adj_benign	chr8:5	-0.0005315248930285939	6
reference_split	Myeloid | mDC_regs | adj_benign	chr8:6	-0.003486238763606301	4
reference_split	Myeloid | mDC_regs | adj_benign	chr8:7	-0.008686135996991935	5
reference_split	Myeloid | mDC_regs | adj_benign	chr8:8	-0.009607393057089601	5
reference_split	Myeloid | mDC_regs | adj_benign	chr8:9	-0.013985510221732708	5
reference_split	Myeloid | mDC_regs | adj_benign	chr9:0	-0.0183229914209532	5
reference_split	Myeloid | mDC_regs | adj_benign	chr9:1	0.00119085138206245	2
reference_split	Myeloid | mDC_regs | adj_benign	chr9:10	0.07977246577901496	3
reference_split	Myeloid | mDC_regs | adj_benign	chr9:11	0.05980925634510679	4
reference_split	Myeloid | mDC_regs | adj_benign	chr9:12	0.02922032041337704	6
reference_split	Myeloid | mDC_regs | adj_benign	chr9:13	0.0348650125599563	6
reference_split	Myeloid | mDC_regs | adj_benign	chr9:2	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr9:3	-0.00583844701388856	6
reference_split	Myeloid | mDC_regs | adj_benign	chr9:6	NA	0
reference_split	Myeloid | mDC_regs | adj_benign	chr9:7	-0.004608109688618256	6
reference_split	Myeloid | mDC_regs | adj_benign	chr9:8	0.0009431149447484333	6
reference_split	Myeloid | mDC_regs | adj_benign	chr9:9	0.0315175879872639	6
reference_split	Myeloid | mDC_regs | cancer	chr10:0	0.015367308453511407	7
reference_split	Myeloid | mDC_regs | cancer	chr10:1	0.006894144807842382	8
reference_split	Myeloid | mDC_regs | cancer	chr10:10	0.008195646812484844	8
reference_split	Myeloid | mDC_regs | cancer	chr10:11	0.014840316539867456	8
reference_split	Myeloid | mDC_regs | cancer	chr10:12	0.0012656338642882334	6
reference_split	Myeloid | mDC_regs | cancer	chr10:13	0.0010939174328236	1
reference_split	Myeloid | mDC_regs | cancer	chr10:2	0.0012738626009496572	7
reference_split	Myeloid | mDC_regs | cancer	chr10:3	0.0013447439409569998	3
reference_split	Myeloid | mDC_regs | cancer	chr10:4	0.0012091276088518751	4
reference_split	Myeloid | mDC_regs | cancer	chr10:5	0.0010939174328236	1
reference_split	Myeloid | mDC_regs | cancer	chr10:6	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr10:7	0.003501941760844692	8
reference_split	Myeloid | mDC_regs | cancer	chr10:8	0.0019458490735874624	8
reference_split	Myeloid | mDC_regs | cancer	chr10:9	0.0037542991874860362	7
reference_split	Myeloid | mDC_regs | cancer	chr11:0	0.013199220015258218	8
reference_split	Myeloid | mDC_regs | cancer	chr11:1	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr11:10	0.005556704902051091	8
reference_split	Myeloid | mDC_regs | cancer	chr11:11	-0.07614984182276577	8
reference_split	Myeloid | mDC_regs | cancer	chr11:12	-0.16698759159021528	6
reference_split	Myeloid | mDC_regs | cancer	chr11:13	-0.10438451295344446	1
reference_split	Myeloid | mDC_regs | cancer	chr11:2	NA	0
reference_split	Myeloid | mDC_regs | cancer	chr11:3	0.0012738626009496572	7
reference_split	Myeloid | mDC_regs | cancer	chr11:4	0.0012738626009496572	7
reference_split	Myeloid | mDC_regs | cancer	chr11:5	0.008581465775666331	6
reference_split	Myeloid | mDC_regs | cancer	chr11:6	0.005817379286579075	8
reference_split	Myeloid | mDC_regs | cancer	chr11:7	0.01381274562752568	8
reference_split	Myeloid | mDC_regs | cancer	chr11:8	0.02702975739205993	6
reference_split	Myeloid | mDC_regs | cancer	chr11:9	0.012914854190508706	7
reference_split	Myeloid | mDC_regs | cancer	chr12:0	-0.08313658631277823	8
reference_split	Myeloid | mDC_regs | cancer	chr12:1	-0.12546528398477533	8
reference_split	Myeloid | mDC_regs | cancer	chr12:10	0.008123554570930532	8
reference_split	Myeloid | mDC_regs | cancer	chr12:11	0.021529428528769743	8
reference_split	Myeloid | mDC_regs | cancer	chr12:12	0.006378411288909957	8
reference_split	Myeloid | mDC_regs | cancer	chr12:13	0.0011835539009165	2
reference_split	Myeloid | mDC_regs | cancer	chr12:2	-0.05466713974893084	8
reference_split	Myeloid | mDC_regs | cancer	chr12:3	0.0011835539009165	2
reference_split	Myeloid | mDC_regs | cancer	chr12:4	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr12:5	0.003491959803758013	8
reference_split	Myeloid | mDC_regs | cancer	chr12:6	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr12:7	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr12:8	0.0010939174328236	1
reference_split	Myeloid | mDC_regs | cancer	chr12:9	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr13:1	NA	0
reference_split	Myeloid | mDC_regs | cancer	chr13:10	0.0010939174328236	1
reference_split	Myeloid | mDC_regs | cancer	chr13:11	0.06254347267901039	7
reference_split	Myeloid | mDC_regs | cancer	chr13:2	-0.07634040786289095	8
reference_split	Myeloid | mDC_regs | cancer	chr13:3	-0.08634054315385585	7
reference_split	Myeloid | mDC_regs | cancer	chr13:4	-0.027407149802558324	8
reference_split	Myeloid | mDC_regs | cancer	chr13:5	NA	0
reference_split	Myeloid | mDC_regs | cancer	chr13:6	NA	0
reference_split	Myeloid | mDC_regs | cancer	chr13:7	0.0022660891689568288	7
reference_split	Myeloid | mDC_regs | cancer	chr13:9	0.02399962308900266	6
reference_split	Myeloid | mDC_regs | cancer	chr14:1	NA	0
reference_split	Myeloid | mDC_regs | cancer	chr14:10	-0.008130882078176607	8
reference_split	Myeloid | mDC_regs | cancer	chr14:2	-0.040219086661904026	8
reference_split	Myeloid | mDC_regs | cancer	chr14:3	-0.023044561449765674	8
reference_split	Myeloid | mDC_regs | cancer	chr14:4	-0.027707259362084125	4
reference_split	Myeloid | mDC_regs | cancer	chr14:5	-0.011467170549830343	8
reference_split	Myeloid | mDC_regs | cancer	chr14:6	-0.011170250537269628	8
reference_split	Myeloid | mDC_regs | cancer	chr14:7	-0.005684662329140813	8
reference_split	Myeloid | mDC_regs | cancer	chr14:8	NA	0
reference_split	Myeloid | mDC_regs | cancer	chr14:9	-0.0250380862445582	8
reference_split	Myeloid | mDC_regs | cancer	chr15:10	NA	0
reference_split	Myeloid | mDC_regs | cancer	chr15:2	0.0010939174328236	1
reference_split	Myeloid | mDC_regs | cancer	chr15:3	0.0012738626009496572	7
reference_split	Myeloid | mDC_regs | cancer	chr15:4	0.02445685749333537	8
reference_split	Myeloid | mDC_regs | cancer	chr15:5	0.03235665147760697	8
reference_split	Myeloid | mDC_regs | cancer	chr15:6	0.043760136518147474	8
reference_split	Myeloid | mDC_regs | cancer	chr15:7	0.07368984259178638	8
reference_split	Myeloid | mDC_regs | cancer	chr15:8	0.09809140538427101	8
reference_split	Myeloid | mDC_regs | cancer	chr15:9	0.08817560803168516	4
reference_split	Myeloid | mDC_regs | cancer	chr16:0	0.0016382615301157688	8
reference_split	Myeloid | mDC_regs | cancer	chr16:1	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr16:2	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr16:3	0.001290918273945425	8
reference_split	Myeloid | mDC_regs | cancer	chr16:4	0.0039196932171432835	2
reference_split	Myeloid | mDC_regs | cancer	chr16:5	0.008147043844183879	8
reference_split	Myeloid | mDC_regs | cancer	chr16:6	0.008365221407895094	8
reference_split	Myeloid | mDC_regs | cancer	chr16:7	0.013956070551929295	8
reference_split	Myeloid | mDC_regs | cancer	chr16:8	0.016992105018681466	8
reference_split	Myeloid | mDC_regs | cancer	chr17:0	0.010585646207348696	8
reference_split	Myeloid | mDC_regs | cancer	chr17:1	-0.0025578142337434667	8
reference_split	Myeloid | mDC_regs | cancer	chr17:2	-0.04238492166551357	8
reference_split	Myeloid | mDC_regs | cancer	chr17:3	-0.06215490033420782	8
reference_split	Myeloid | mDC_regs | cancer	chr17:4	0.00032809481550922495	8
reference_split	Myeloid | mDC_regs | cancer	chr17:5	0.0010535522810603542	8
reference_split	Myeloid | mDC_regs | cancer	chr17:6	-0.004887313853633784	8
reference_split	Myeloid | mDC_regs | cancer	chr17:7	0.0005982314987470464	8
reference_split	Myeloid | mDC_regs | cancer	chr17:8	0.006180179740516479	8
reference_split	Myeloid | mDC_regs | cancer	chr18:0	-0.02729923335627603	8
reference_split	Myeloid | mDC_regs | cancer	chr18:1	-0.008168907824822467	3
reference_split	Myeloid | mDC_regs | cancer	chr18:2	0.00128313964293102	5
reference_split	Myeloid | mDC_regs | cancer	chr18:3	0.00121436184290706	5
reference_split	Myeloid | mDC_regs | cancer	chr18:4	0.0013007268912891	5
reference_split	Myeloid | mDC_regs | cancer	chr18:5	0.006779626500116862	8
reference_split	Myeloid | mDC_regs | cancer	chr18:6	0.0011835539009165	2
reference_split	Myeloid | mDC_regs | cancer	chr18:7	0.039301154347284	3
reference_split	Myeloid | mDC_regs | cancer	chr18:8	NA	0
reference_split	Myeloid | mDC_regs | cancer	chr19:0	0.006854004825001587	8
reference_split	Myeloid | mDC_regs | cancer	chr19:1	-0.021158074684444746	8
