mode	subtype	bin_id	n_pairs	mean_tumor_minus_adjacent_log2
reference_split	cDC2	chr7:7	15	-0.005510057991539117
reference_split	cDC2	chr7:8	4	0.0036137818637101086
reference_split	cDC2	chr7:9	15	-0.004896219916736073
reference_split	cDC2	chr8:0	2	-0.009020479322653638
reference_split	cDC2	chr8:1	13	-0.0064755304630583575
reference_split	cDC2	chr8:10	15	-0.0006568629473037071
reference_split	cDC2	chr8:12	14	0.00585757984503212
reference_split	cDC2	chr8:14	15	0.01052025357819657
reference_split	cDC2	chr8:2	15	-0.00609626411784661
reference_split	cDC2	chr8:3	15	-0.0022040762359167576
reference_split	cDC2	chr8:4	14	-0.002956367908021803
reference_split	cDC2	chr8:5	15	-0.00224431208135228
reference_split	cDC2	chr8:6	11	-0.002841441032285565
reference_split	cDC2	chr8:7	12	-0.005720675432910163
reference_split	cDC2	chr8:8	14	-0.004453939384243835
reference_split	cDC2	chr8:9	14	-0.0013459616558073248
reference_split	cDC2	chr9:0	13	0.0033894383721628837
reference_split	cDC2	chr9:1	5	0.002840159376896972
reference_split	cDC2	chr9:10	8	0.002734483673426089
reference_split	cDC2	chr9:11	12	-0.0016327240913124447
reference_split	cDC2	chr9:12	15	-0.001093174921789133
reference_split	cDC2	chr9:13	15	0.008567611007717071
reference_split	cDC2	chr9:2	1	0.0
reference_split	cDC2	chr9:3	15	0.0031996579200830213
reference_split	cDC2	chr9:7	15	0.002485988824152908
reference_split	cDC2	chr9:8	15	-0.009787920624988794
reference_split	cDC2	chr9:9	15	-0.009800785022437702
reference_split	mDC_regs	chr10:0	4	0.042175012695379564
reference_split	mDC_regs	chr10:1	5	0.008965162454235131
reference_split	mDC_regs	chr10:10	5	0.0017923596699924826
reference_split	mDC_regs	chr10:11	5	0.01872006721572378
reference_split	mDC_regs	chr10:12	4	0.0
reference_split	mDC_regs	chr10:2	4	0.0
reference_split	mDC_regs	chr10:3	2	0.0
reference_split	mDC_regs	chr10:4	3	0.0
reference_split	mDC_regs	chr10:6	5	0.00287181417321992
reference_split	mDC_regs	chr10:7	5	-0.00117184233364248
reference_split	mDC_regs	chr10:8	5	-0.007805689787611274
reference_split	mDC_regs	chr10:9	4	-0.010195285360635735
reference_split	mDC_regs	chr11:0	5	-0.007735824123219576
reference_split	mDC_regs	chr11:1	5	-0.0055630945405104795
reference_split	mDC_regs	chr11:10	5	-0.03406649215527002
reference_split	mDC_regs	chr11:11	5	-0.04148634882189987
reference_split	mDC_regs	chr11:12	4	-0.009563281089982549
reference_split	mDC_regs	chr11:3	4	0.0
reference_split	mDC_regs	chr11:4	4	-0.0057462444957488675
reference_split	mDC_regs	chr11:5	4	-0.0001245425214989153
reference_split	mDC_regs	chr11:6	5	-0.0012865751137091039
reference_split	mDC_regs	chr11:7	5	-0.029575348713316213
reference_split	mDC_regs	chr11:8	4	-0.02918148325097206
reference_split	mDC_regs	chr11:9	4	-0.07532643497537655
reference_split	mDC_regs	chr12:0	5	0.07220630128547414
reference_split	mDC_regs	chr12:1	5	-0.006269980902559849
reference_split	mDC_regs	chr12:10	5	0.01052327042778455
reference_split	mDC_regs	chr12:11	5	0.007224930027010848
reference_split	mDC_regs	chr12:12	5	-0.014653427735691643
reference_split	mDC_regs	chr12:13	1	0.0
reference_split	mDC_regs	chr12:2	5	-0.051845072769329016
reference_split	mDC_regs	chr12:3	1	0.0
reference_split	mDC_regs	chr12:4	5	0.005768239361377719
reference_split	mDC_regs	chr12:5	5	-0.006678291979536061
reference_split	mDC_regs	chr12:6	5	-0.0011660208663101066
reference_split	mDC_regs	chr12:7	5	-0.007699368000875987
reference_split	mDC_regs	chr12:9	5	-0.00700464227635512
reference_split	mDC_regs	chr13:11	4	-0.01311191307559554
reference_split	mDC_regs	chr13:2	5	-0.009803496811832065
reference_split	mDC_regs	chr13:3	4	-0.029384346604545714
reference_split	mDC_regs	chr13:4	5	-0.01395081589343869
reference_split	mDC_regs	chr13:7	4	-0.014658202698523057
reference_split	mDC_regs	chr13:9	3	-0.016854523441747423
reference_split	mDC_regs	chr14:10	5	0.05567061494041352
reference_split	mDC_regs	chr14:2	5	-0.08000446446780533
reference_split	mDC_regs	chr14:3	5	-0.03978919980947776
reference_split	mDC_regs	chr14:4	2	0.04050090850767319
reference_split	mDC_regs	chr14:5	5	0.010359180219770872
reference_split	mDC_regs	chr14:6	5	-0.004500431135939007
reference_split	mDC_regs	chr14:7	5	0.037303269974742384
reference_split	mDC_regs	chr14:9	5	0.058962685734016904
reference_split	mDC_regs	chr15:3	4	0.020510732289025675
reference_split	mDC_regs	chr15:4	5	0.034216302268766194
reference_split	mDC_regs	chr15:5	5	0.045159919698246544
reference_split	mDC_regs	chr15:6	5	0.057593009068098465
reference_split	mDC_regs	chr15:7	5	0.06055435813907235
reference_split	mDC_regs	chr15:8	5	0.09184114402462155
reference_split	mDC_regs	chr15:9	3	0.0954309173321586
reference_split	mDC_regs	chr16:0	5	-0.015627398410490725
reference_split	mDC_regs	chr16:1	5	0.0
reference_split	mDC_regs	chr16:2	5	0.0
reference_split	mDC_regs	chr16:3	5	0.0048001621997514204
reference_split	mDC_regs	chr16:4	1	0.0
reference_split	mDC_regs	chr16:5	5	0.012015130411435296
reference_split	mDC_regs	chr16:6	5	0.0025700714715412897
reference_split	mDC_regs	chr16:7	5	0.008537820776147712
reference_split	mDC_regs	chr16:8	5	0.001961837743272751
reference_split	mDC_regs	chr17:0	5	0.010511047385418294
reference_split	mDC_regs	chr17:1	5	-0.00363226641963749
reference_split	mDC_regs	chr17:2	5	-0.03282833083399352
reference_split	mDC_regs	chr17:3	5	-0.040436639303548925
reference_split	mDC_regs	chr17:4	5	-0.01218954093047388
reference_split	mDC_regs	chr17:5	5	-0.0008336574792621801
reference_split	mDC_regs	chr17:6	5	0.0
reference_split	mDC_regs	chr17:7	5	-0.00038211336539012013
reference_split	mDC_regs	chr17:8	5	-0.00409116061707856
reference_split	mDC_regs	chr18:0	5	-0.009173506385569383
reference_split	mDC_regs	chr18:1	2	0.027012850357161097
reference_split	mDC_regs	chr18:2	3	0.010516442190744988
reference_split	mDC_regs	chr18:3	2	0.0
reference_split	mDC_regs	chr18:4	4	0.0
reference_split	mDC_regs	chr18:5	5	0.008781933161874301
reference_split	mDC_regs	chr18:6	1	0.0
reference_split	mDC_regs	chr18:7	2	0.0571225287887594
reference_split	mDC_regs	chr19:0	5	-0.009086958402020963
reference_split	mDC_regs	chr19:1	5	0.02041793596626455
reference_split	mDC_regs	chr19:2	1	0.0
reference_split	mDC_regs	chr19:3	5	0.007158238647351876
reference_split	mDC_regs	chr19:4	5	-0.007403619439929052
reference_split	mDC_regs	chr19:5	5	-0.02098795773659847
reference_split	mDC_regs	chr1:0	5	0.019687879910216467
reference_split	mDC_regs	chr1:1	5	-0.0004947411026588827
reference_split	mDC_regs	chr1:10	5	-0.0019011165324591462
reference_split	mDC_regs	chr1:11	5	-0.039041277078168235
reference_split	mDC_regs	chr1:14	4	-0.03343018012354173
reference_split	mDC_regs	chr1:15	5	-0.021589699999776276
reference_split	mDC_regs	chr1:16	5	0.0025911785372195544
reference_split	mDC_regs	chr1:17	5	0.023148748682988107
reference_split	mDC_regs	chr1:18	5	0.03967024536638736
reference_split	mDC_regs	chr1:19	5	0.017350108474698558
reference_split	mDC_regs	chr1:2	5	-0.02584724122182368
reference_split	mDC_regs	chr1:20	5	0.004145276522475688
reference_split	mDC_regs	chr1:21	4	0.06810527412094367
reference_split	mDC_regs	chr1:22	5	0.02440765512118384
reference_split	mDC_regs	chr1:23	4	0.0
reference_split	mDC_regs	chr1:24	4	-0.0008550135190873252
reference_split	mDC_regs	chr1:3	5	-0.00115947681917626
reference_split	mDC_regs	chr1:4	5	0.005472960454737506
reference_split	mDC_regs	chr1:5	5	-0.00429133207092926
reference_split	mDC_regs	chr1:6	4	-0.014346050106667556
reference_split	mDC_regs	chr1:7	4	0.0001710946552113471
reference_split	mDC_regs	chr1:8	5	0.0034524066943008914
reference_split	mDC_regs	chr1:9	4	0.03621948778955613
reference_split	mDC_regs	chr20:0	5	-0.0023530047082748933
reference_split	mDC_regs	chr20:1	1	0.0847579473939338
reference_split	mDC_regs	chr20:2	4	0.019464421504429664
reference_split	mDC_regs	chr20:3	5	-0.0038661135613587993
reference_split	mDC_regs	chr20:4	5	-0.01603850696478444
reference_split	mDC_regs	chr20:5	5	-0.026973576713918514
reference_split	mDC_regs	chr20:6	4	-0.003283915290480833
reference_split	mDC_regs	chr21:2	1	0.0
reference_split	mDC_regs	chr21:3	5	0.024731123141581816
reference_split	mDC_regs	chr21:4	5	-0.005460467920358994
reference_split	mDC_regs	chr22:1	3	0.010815269442068782
reference_split	mDC_regs	chr22:2	5	0.009725381331386203
reference_split	mDC_regs	chr22:3	5	0.03766940497261269
reference_split	mDC_regs	chr22:4	5	0.03470243937949239
reference_split	mDC_regs	chr2:0	4	0.0309776443550587
reference_split	mDC_regs	chr2:1	3	0.048611645698689004
reference_split	mDC_regs	chr2:10	5	0.025359055448117403
reference_split	mDC_regs	chr2:11	5	0.0036976715394324198
reference_split	mDC_regs	chr2:12	2	0.008148659185286017
reference_split	mDC_regs	chr2:13	5	0.006828681487351279
reference_split	mDC_regs	chr2:15	4	-0.017251629675223916
reference_split	mDC_regs	chr2:16	4	-0.022460498679073827
reference_split	mDC_regs	chr2:17	5	0.016020390278952846
reference_split	mDC_regs	chr2:18	3	0.05582913258824615
reference_split	mDC_regs	chr2:19	5	0.06832752463281222
reference_split	mDC_regs	chr2:2	5	-0.010427471955826158
reference_split	mDC_regs	chr2:20	5	0.018386176043499777
reference_split	mDC_regs	chr2:21	4	-0.00533133165104215
reference_split	mDC_regs	chr2:22	1	0.1018915038954664
reference_split	mDC_regs	chr2:23	5	0.0591185473262751
reference_split	mDC_regs	chr2:24	4	0.012663078577691035
reference_split	mDC_regs	chr2:3	5	-0.0034742145611491916
reference_split	mDC_regs	chr2:4	5	-0.0011030223732816549
reference_split	mDC_regs	chr2:5	3	0.0
reference_split	mDC_regs	chr2:6	5	0.010851847990970616
reference_split	mDC_regs	chr2:7	5	0.004051442478713969
reference_split	mDC_regs	chr2:8	5	0.011742715852447719
reference_split	mDC_regs	chr2:9	4	0.0314878833772595
reference_split	mDC_regs	chr3:0	4	-0.011770365580173983
reference_split	mDC_regs	chr3:1	5	-0.014547428385378447
reference_split	mDC_regs	chr3:10	5	-0.0019303723030586195
reference_split	mDC_regs	chr3:11	4	0.0045081266695542275
reference_split	mDC_regs	chr3:12	5	-0.0013230474780489478
reference_split	mDC_regs	chr3:13	4	0.012608308949783667
reference_split	mDC_regs	chr3:14	5	0.015015961145155621
reference_split	mDC_regs	chr3:15	5	0.031174255456459833
reference_split	mDC_regs	chr3:17	4	0.033733901696646654
reference_split	mDC_regs	chr3:18	5	0.027430202338844946
reference_split	mDC_regs	chr3:19	5	-0.002065024991254075
reference_split	mDC_regs	chr3:2	3	-0.027643179980693534
reference_split	mDC_regs	chr3:3	5	0.02518389212158658
reference_split	mDC_regs	chr3:4	5	0.0182913901058237
reference_split	mDC_regs	chr3:5	5	0.022685457362345143
reference_split	mDC_regs	chr3:6	2	0.0
reference_split	mDC_regs	chr4:0	5	0.003229259573707938
reference_split	mDC_regs	chr4:1	3	0.023234707837540336
reference_split	mDC_regs	chr4:10	5	0.00427464970011942
reference_split	mDC_regs	chr4:11	3	-0.009770181086325467
reference_split	mDC_regs	chr4:12	3	-0.022813393781509497
reference_split	mDC_regs	chr4:14	3	0.0
reference_split	mDC_regs	chr4:15	4	-0.01559461035952125
reference_split	mDC_regs	chr4:16	3	0.0
reference_split	mDC_regs	chr4:18	4	0.0053082455043094
reference_split	mDC_regs	chr4:3	3	0.0008012063459896015
reference_split	mDC_regs	chr4:4	4	0.017414436980080352
reference_split	mDC_regs	chr4:5	4	0.0246036656814915
reference_split	mDC_regs	chr4:7	5	0.06382043133506368
reference_split	mDC_regs	chr4:8	5	0.031638443178739026
reference_split	mDC_regs	chr4:9	4	0.01469041389869159
reference_split	mDC_regs	chr5:0	4	-0.038307028867556506
reference_split	mDC_regs	chr5:1	1	-0.0458722673472443
reference_split	mDC_regs	chr5:11	5	0.02379255804078742
reference_split	mDC_regs	chr5:12	1	0.0
reference_split	mDC_regs	chr5:13	5	-0.013754824768138682
reference_split	mDC_regs	chr5:14	5	-0.03028237946773012
reference_split	mDC_regs	chr5:15	5	-0.016455896328575654
reference_split	mDC_regs	chr5:16	3	0.02356140313195561
reference_split	mDC_regs	chr5:17	5	0.022882265261667402
reference_split	mDC_regs	chr5:3	5	-0.059097811907613484
reference_split	mDC_regs	chr5:4	3	-0.03644249974155276
reference_split	mDC_regs	chr5:5	5	-0.01927680761228992
reference_split	mDC_regs	chr5:6	4	-0.03746660286582956
reference_split	mDC_regs	chr5:7	5	-0.027772569519664482
reference_split	mDC_regs	chr5:8	5	-0.01857381685055628
reference_split	mDC_regs	chr5:9	5	0.005350507786511064
reference_split	mDC_regs	chr6:0	5	0.08232714613607343
reference_split	mDC_regs	chr6:1	5	0.02089866078340823
reference_split	mDC_regs	chr6:10	5	-0.019062399167120676
reference_split	mDC_regs	chr6:11	5	0.0
reference_split	mDC_regs	chr6:12	2	0.0033499225361523664
reference_split	mDC_regs	chr6:13	5	-0.010862185729439639
reference_split	mDC_regs	chr6:14	5	-0.005444635510178998
reference_split	mDC_regs	chr6:15	5	-0.005913906502678606
reference_split	mDC_regs	chr6:16	1	-0.1246739935613449
reference_split	mDC_regs	chr6:2	5	0.02169186845932198
reference_split	mDC_regs	chr6:3	5	0.06626880455688125
reference_split	mDC_regs	chr6:4	5	-0.025023289039302732
reference_split	mDC_regs	chr6:5	1	-0.1380487851001156
reference_split	mDC_regs	chr6:7	4	-0.09975735427864521
reference_split	mDC_regs	chr6:8	4	-0.08912893184822195
reference_split	mDC_regs	chr7:0	5	0.006788077065150749
reference_split	mDC_regs	chr7:1	3	-0.019773270304425217
reference_split	mDC_regs	chr7:10	5	-0.006768134992442251
reference_split	mDC_regs	chr7:11	2	-0.0127871475300959
reference_split	mDC_regs	chr7:12	3	0.0
reference_split	mDC_regs	chr7:13	5	0.0
reference_split	mDC_regs	chr7:14	5	-0.00451657101978157
reference_split	mDC_regs	chr7:15	5	-0.005067501885310549
reference_split	mDC_regs	chr7:2	5	-0.007915582668710381
reference_split	mDC_regs	chr7:3	5	-0.025134221335654305
reference_split	mDC_regs	chr7:4	5	-0.0149816482533882
reference_split	mDC_regs	chr7:6	1	0.0
reference_split	mDC_regs	chr7:7	5	0.0
reference_split	mDC_regs	chr7:8	1	0.0
reference_split	mDC_regs	chr7:9	5	-0.00512126151006806
reference_split	mDC_regs	chr8:0	1	0.0
reference_split	mDC_regs	chr8:1	4	0.008110342527977744
reference_split	mDC_regs	chr8:10	5	0.02737338638964233
reference_split	mDC_regs	chr8:12	4	0.01158513054045392
reference_split	mDC_regs	chr8:14	5	0.016694051246962827
reference_split	mDC_regs	chr8:2	5	0.01146838687076679
reference_split	mDC_regs	chr8:3	5	0.0030957313969148794
reference_split	mDC_regs	chr8:4	4	0.0
reference_split	mDC_regs	chr8:5	5	0.003407887026909273
reference_split	mDC_regs	chr8:6	3	0.03930129417695973
reference_split	mDC_regs	chr8:7	4	0.04353859704266391
reference_split	mDC_regs	chr8:8	4	0.04320410145452575
reference_split	mDC_regs	chr8:9	4	0.024174473507282634
reference_split	mDC_regs	chr9:0	4	0.02453329663087585
reference_split	mDC_regs	chr9:1	1	0.0
reference_split	mDC_regs	chr9:10	2	0.053494943695857666
reference_split	mDC_regs	chr9:11	3	0.038201639091077856
reference_split	mDC_regs	chr9:12	5	0.014814590723815333
reference_split	mDC_regs	chr9:13	5	-0.01022797021391534
reference_split	mDC_regs	chr9:3	5	-0.00045743568324570704
reference_split	mDC_regs	chr9:7	5	0.009521484048030307
reference_split	mDC_regs	chr9:8	5	0.022481991837637834
reference_split	mDC_regs	chr9:9	5	0.05680855317582153
reference_split	pDC	chr10:0	1	0.0
reference_split	pDC	chr10:1	1	0.0
reference_split	pDC	chr10:10	1	0.0
reference_split	pDC	chr10:11	1	0.0
reference_split	pDC	chr10:12	1	0.0
reference_split	pDC	chr10:2	1	0.0
reference_split	pDC	chr10:4	1	0.0
reference_split	pDC	chr10:6	1	0.0
reference_split	pDC	chr10:7	1	0.0
reference_split	pDC	chr10:8	1	0.0
reference_split	pDC	chr10:9	1	0.0
reference_split	pDC	chr11:0	1	-0.0273914405592831
reference_split	pDC	chr11:1	1	-0.054915153745471
reference_split	pDC	chr11:10	1	0.0
reference_split	pDC	chr11:11	1	0.047570711484428596
reference_split	pDC	chr11:12	1	0.024332146642570995
reference_split	pDC	chr11:3	1	-0.06632836913223089
reference_split	pDC	chr11:4	1	0.0
reference_split	pDC	chr11:5	1	-0.036778314662977
reference_split	pDC	chr11:6	1	0.0368319762556258
reference_split	pDC	chr11:7	1	0.0
reference_split	pDC	chr11:8	1	0.0
reference_split	pDC	chr11:9	1	0.0
reference_split	pDC	chr12:0	1	0.0020296558111549956
reference_split	pDC	chr12:1	1	-0.05619616887044898
reference_split	pDC	chr12:10	1	0.0893240548374802
reference_split	pDC	chr12:11	1	0.0114445321042496
reference_split	pDC	chr12:12	1	0.0
reference_split	pDC	chr12:2	1	-0.11443680305459192
reference_split	pDC	chr12:4	1	-0.0296230149182374
reference_split	pDC	chr12:5	1	0.0
reference_split	pDC	chr12:6	1	0.019803328178216402
reference_split	pDC	chr12:7	1	0.059091299601010894
reference_split	pDC	chr12:9	1	0.0186734729907065
reference_split	pDC	chr13:11	1	-0.18024285588593672
reference_split	pDC	chr13:2	1	0.0
reference_split	pDC	chr13:3	1	0.0
reference_split	pDC	chr13:4	1	0.0
reference_split	pDC	chr13:7	1	0.0
reference_split	pDC	chr13:9	1	-0.0877120655458018
reference_split	pDC	chr14:10	1	0.0
reference_split	pDC	chr14:2	1	0.0
reference_split	pDC	chr14:3	1	-0.0506506694603977
reference_split	pDC	chr14:5	1	-0.051244122531790406
reference_split	pDC	chr14:6	1	0.0
reference_split	pDC	chr14:7	1	0.0032577221844205997
reference_split	pDC	chr14:9	1	0.0
reference_split	pDC	chr15:3	1	0.0
reference_split	pDC	chr15:4	1	0.0
reference_split	pDC	chr15:5	1	0.0
reference_split	pDC	chr15:6	1	0.0
reference_split	pDC	chr15:7	1	0.0
reference_split	pDC	chr15:8	1	0.0
reference_split	pDC	chr15:9	1	-0.0752784028222653
reference_split	pDC	chr16:0	1	0.0
reference_split	pDC	chr16:1	1	0.0
reference_split	pDC	chr16:2	1	0.0
reference_split	pDC	chr16:3	1	0.0
reference_split	pDC	chr16:5	1	0.0
reference_split	pDC	chr16:6	1	0.0
reference_split	pDC	chr16:7	1	0.0
reference_split	pDC	chr16:8	1	-0.0697461544307395
reference_split	pDC	chr17:0	1	0.0
reference_split	pDC	chr17:1	1	0.0
reference_split	pDC	chr17:2	1	0.0
reference_split	pDC	chr17:3	1	-0.0251588051020079
reference_split	pDC	chr17:4	1	0.0
reference_split	pDC	chr17:5	1	0.0
reference_split	pDC	chr17:6	1	0.0
reference_split	pDC	chr17:7	1	0.0
reference_split	pDC	chr17:8	1	0.0
reference_split	pDC	chr18:0	1	0.0
reference_split	pDC	chr18:4	1	0.0
reference_split	pDC	chr18:5	1	0.0646036371287316
reference_split	pDC	chr19:0	1	0.0
reference_split	pDC	chr19:1	1	0.0
reference_split	pDC	chr19:3	1	0.0
reference_split	pDC	chr19:4	1	0.0
reference_split	pDC	chr19:5	1	0.0
reference_split	pDC	chr1:0	1	-0.1154665970620267
reference_split	pDC	chr1:1	1	-0.0228904947513499
reference_split	pDC	chr1:10	1	-0.0301982336028608
reference_split	pDC	chr1:11	1	-0.1468970333357133
reference_split	pDC	chr1:14	1	-0.1715824375347303
reference_split	pDC	chr1:15	1	-0.0590603979495736
reference_split	pDC	chr1:16	1	0.0
reference_split	pDC	chr1:17	1	0.0
reference_split	pDC	chr1:18	1	0.0
reference_split	pDC	chr1:19	1	0.0
reference_split	pDC	chr1:2	1	0.0
reference_split	pDC	chr1:20	1	0.0830725207582651
reference_split	pDC	chr1:21	1	0.0605318380723618
